wavelength,cool_giant,solar_dwarf,a_star,hot_star
1607.65022413436,6.2824596991763e-26,6.44872205849874e-06,0.323611212083764,0.660550939302651
1610.75758655212,6.5342902199029e-26,6.67592307455996e-06,0.321587220755339,0.661334817589115
1613.87095506565,6.79963755781241e-26,6.90560599255347e-06,0.318373595699669,0.661056305817813
1616.99034128387,7.13901696134664e-26,7.1493847450552e-06,0.308440477723574,0.654865288051216
1620.11575683817,7.52938107064344e-26,7.4039320906025e-06,0.292488186764948,0.643424924207851
1623.24721338242,7.96500846834057e-26,7.6636167865405e-06,0.277405161993363,0.63262924690896
1626.38472259299,8.98265701185196e-26,7.98970511079385e-06,0.273514536500474,0.630126917211232
1629.52829616885,1.08813904593963e-25,8.41744318095394e-06,0.286513928554025,0.640057253775581
1632.67794583156,1.27482061358022e-25,8.82717284438676e-06,0.298591253417791,0.65024155647071
1635.83368332534,1.49438825649821e-25,9.4347604762988e-06,0.320412596306711,0.657196311414561
1638.99552041712,1.79441848051525e-25,1.05177841037018e-05,0.365874796724619,0.656361075437733
1642.16346889656,2.10659980175949e-25,1.16841959038466e-05,0.415183244918978,0.656251902928577
1645.33754057613,2.3429816599987e-25,1.23349854242057e-05,0.440628183818494,0.652234072359522
1648.5177472911,2.35977523576847e-25,1.14781184235545e-05,0.396241450505731,0.636658409524598
1651.70410089964,2.32518936390889e-25,1.03709220665798e-05,0.340924372569755,0.61867115888949
1654.89661328284,2.45722901425351e-25,9.80896846260237e-06,0.306976832796862,0.607750529741106
1658.09529634474,3.11273849467488e-25,1.09451327827317e-05,0.339293025100602,0.619015653105614
1661.3001620124,3.95075308354038e-25,1.26675801881111e-05,0.395099134165313,0.637764973182819
1664.51122223592,4.62866057178183e-25,1.38927776083094e-05,0.42811053024983,0.650936232307468
1667.72848898853,4.68158506113789e-25,1.32898583157463e-05,0.376820235424634,0.644307797542768
1670.95197426655,4.71617260421621e-25,1.22673831430023e-05,0.305502192372256,0.630720887501941
1674.18169008954,6.16112704594416e-25,1.33233471970071e-05,0.339268631489591,0.630502499721189
1677.41764850027,8.42359958140185e-25,1.67935238178252e-05,0.436473355449454,0.640501298951875
1680.65986156477,9.80129950155112e-25,2.16557177464643e-05,0.47661079521589,0.648608629939318
1683.90834137242,1.1107951233578e-24,2.69766169146362e-05,0.503764360996498,0.654585407881836
1687.16310003596,1.25201865547809e-24,3.37951915014611e-05,0.495707515911814,0.650736488950528
1690.42414969153,1.40340647313667e-24,4.19525873426609e-05,0.455300417919371,0.638121526407004
1693.69150249873,1.54733263335729e-24,5.0043403520897e-05,0.419487035431734,0.625949839315856
1696.96517064068,1.64474850860127e-24,5.80401437973184e-05,0.405482841426604,0.614317514879619
1700.24516632404,1.6907776162778e-24,6.60305542907667e-05,0.414320084201205,0.603277920623333
1703.53150177904,1.75060390479335e-24,7.35979591225514e-05,0.422571314990318,0.592111835069716
1706.82418925959,1.91645966364513e-24,7.73027731347692e-05,0.435206329246023,0.580055178941996
1710.12324104325,2.19771200703163e-24,7.64085519549606e-05,0.453102957771974,0.566864291857416
1713.42866943133,2.5112446757504e-24,7.60020873299344e-05,0.47007771697057,0.554101285746834
1716.74048674891,3.31855750565829e-24,7.88148398524461e-05,0.478669808194422,0.546135926059978
1720.05870534491,4.74975447470453e-24,8.56681088157561e-05,0.476606272646062,0.54408063490934
1723.38333759208,6.11737453928633e-24,9.2273516017972e-05,0.475791644755758,0.542008580882247
1726.71439588712,7.00897000538088e-24,9.86092008171118e-05,0.485873640077386,0.54540810933227
1730.05189265069,7.28852398943331e-24,0.000104535868177809,0.510072102200128,0.555851766225609
1733.39584032742,7.61901297720293e-24,0.000110663904247464,0.532615303765752,0.565438292772874
1736.74625138605,8.18141578648143e-24,0.000120000264465498,0.541042999576348,0.567398608544414
1740.10313831937,9.04300365103493e-24,0.000133308842168901,0.531526495079614,0.559697649023682
1743.46651364434,9.85695081825489e-24,0.000146471914483833,0.524364157774823,0.553139900572196
1746.83638990213,1.0266517598562e-23,0.000161414392298413,0.533996383527037,0.553814392537304
1750.2127796581,1.01934321279448e-23,0.000178641682906581,0.564328015658041,0.563326298626881
1753.59569550196,1.01732940758047e-23,0.000194675301847365,0.589422851120732,0.571018406322547
1756.9851500477,1.03401068413567e-23,0.000200059379415402,0.57592795501038,0.566512143164544
1760.38115593372,1.07100392653806e-23,0.00019378341950246,0.519421893466571,0.5485224978328
1763.78372582284,1.10758730588648e-23,0.000189192734448664,0.472716579933199,0.53292408537983
1767.19287240237,1.15274668459033e-23,0.000190201877018397,0.471823004933332,0.526885900573564
1770.60860838412,1.20369527197344e-23,0.000196327474728258,0.515809773476914,0.530083462019769
